DSG1	58.7931169722371	-8.84561417476059	1.21406518846842	-6.46226763544558	1.03145459764955e-10	7.5538880827864e-09	DOWN
GSDMA	135.659107409584	-8.83393198057131	1.0044302400895	-7.79937885967396	6.22126282317273e-15	1.04265972122981e-12	DOWN
IGSF11	83.740965778495	-8.79885259066681	1.16039089164913	-6.72088401140691	1.80625336676581e-11	1.55856416746179e-09	DOWN
NCCRP1	229.239229052899	-8.77523167044778	1.02379198007093	-7.59454246741523	3.08881841931649e-14	4.48650875405721e-12	DOWN
TUBB4A	118.967340069003	-8.74738750540551	1.00740026869449	-7.69047591722953	1.46588720858323e-14	2.28128696835766e-12	DOWN
FAM155B	47.9331567621318	-8.71935514901184	1.25065051859268	-6.17227197706533	6.7315571879227e-10	3.99085176141131e-08	DOWN
KRT16	8358.63957996136	-8.65003163204888	0.782248169303685	-9.77954558699514	1.37827949874387e-22	9.60936466524229e-20	DOWN
SLC24A5	58.8716877937976	-8.64098320176102	1.18462069119976	-6.45015173086536	1.11738224894473e-10	8.08131643116455e-09	DOWN
SPRR2E	45.8310631187437	-8.64073732528344	1.25316058151697	-6.09717336946091	1.07960413369814e-09	6.12947884376501e-08	DOWN
PCSK2	64.7260155886633	-8.58277614798271	1.19264035612738	-6.35797380914118	2.04432315417711e-10	1.39735500303165e-08	DOWN
SOX10	553.735444359247	-8.51286532096541	0.818875808907623	-9.17460894465492	4.53216440207792e-20	1.83710757042368e-17	DOWN
SULT2B1	152.768098835922	-8.39323725053743	0.98488015144296	-7.50673799213591	6.06188816232504e-14	8.66055005486274e-12	DOWN
KRT78	137.526079349175	-8.32263906295028	0.991052503572945	-7.38874987606679	1.48215677599623e-13	1.97206050424537e-11	DOWN
GMPR	234.542082563164	-8.30558832701277	0.934130048052594	-7.82074010170525	5.25136660901227e-15	8.95493362012995e-13	DOWN
RHCG	125.566526595692	-8.21953220694349	0.891909854309107	-8.09446399999235	5.75170494159925e-16	1.23768169298858e-13	DOWN
SPRR2D	664.649194508852	-8.14272938016972	0.767700828887973	-9.30405323453419	1.35191370152608e-20	6.36860968043232e-18	DOWN
ASPRV1	157.15983881212	-8.10767131537082	0.822454336077486	-8.64202546401456	5.52251165345135e-18	1.63148098507893e-15	DOWN
NWD2	30.6539044079552	-8.09423497402783	1.27757189568782	-5.55290469207481	2.80961280535139e-08	1.11245331965026e-06	DOWN
FLG2	59.7643430461299	-8.0795867564227	1.2203820247999	-5.80112342902094	6.58720882925607e-09	3.09474528015993e-07	DOWN
GJA5	36.3045180508068	-7.98774854511442	1.19388031280845	-5.85297242122756	4.82864220794007e-09	2.3575135485825e-07	DOWN
LCE1C	59.907398062115	-7.94415256342152	1.06876127244747	-6.49738416093557	8.17285771252961e-11	6.14021163488755e-09	DOWN
PALM	55.9964025715715	-7.92552589548419	1.11967987789462	-6.18527315906272	6.19950240955977e-10	3.75199052078565e-08	DOWN
B3GNT3	27.7765255641263	-7.867853341884	1.28672722722445	-5.33745862881786	9.42584009098741e-08	3.2214194663904e-06	DOWN
SPINK7	27.2942047863373	-7.85312585941287	1.28588148334752	-5.32951593763698	9.84748790096323e-08	3.35237722878494e-06	DOWN
LINGO1	24.9776415718007	-7.85115443439141	1.28404460940138	-5.33560468556106	9.52266682397127e-08	3.24814251940938e-06	DOWN
ITM2A	27.1523399104998	-7.78167721915363	1.2256135516438	-5.53329163997736	3.14276266327243e-08	1.2145976323911e-06	DOWN
FAM124A	22.9967022064306	-7.76893119942181	1.28831866837506	-5.25408143620196	1.48765050437402e-07	4.88319176859495e-06	DOWN
CYP4F22	23.7660330451194	-7.76770806273296	1.28888396362578	-5.25082804482616	1.51416982576122e-07	4.94231836386106e-06	DOWN
LCE1F	58.5310853804056	-7.76026139244096	1.05019043556497	-6.43717669053437	1.21716218338691e-10	8.6592395332383e-09	DOWN
GSG1L	23.1246707636344	-7.73017364399935	1.2887895050028	-5.22208911375698	1.76915790079667e-07	5.63737151935757e-06	DOWN
CDSN	668.443884255586	-7.70518533350699	0.678208079556316	-9.88661966087683	4.75824071233858e-23	3.60591893982876e-20	DOWN
SLAMF7	36.5424455237157	-7.69543816378067	1.27316925562005	-5.25887515287189	1.44939246188083e-07	4.78464216109523e-06	DOWN
PRR9	82.1930965709111	-7.65187686634151	1.12145689880329	-5.93146011535509	3.00252504502528e-09	1.54834353653227e-07	DOWN
CDHR1	24.8545965477762	-7.60252970719208	1.23515172296374	-5.34552118937207	9.01572495970706e-08	3.09948887668036e-06	DOWN
GIPC3	30.9480096081025	-7.59328350244123	1.15404151954847	-5.71321169191633	1.10863624893216e-08	4.91692870709609e-07	DOWN
PLP1	94.8007983538543	-7.57853969674875	1.12061237688633	-5.87048638087282	4.34518477191956e-09	2.13342452322698e-07	DOWN
CST1	20.4242010507631	-7.57454899302793	1.29583909353331	-5.07358438701009	3.90391227875413e-07	1.14169783588397e-05	DOWN
CYSLTR2	19.1796179661547	-7.50728173453492	1.29947990112415	-5.00760475703059	5.51115579055677e-07	1.57733079522832e-05	DOWN
LGI2	25.4487111704681	-7.50243782910291	1.19166200197279	-5.45661254478045	4.85303721898741e-08	1.78456621786815e-06	DOWN
HES6	24.1959519514661	-7.49361988192154	1.24428236561631	-5.21876710733994	1.80118077556992e-07	5.72893812375615e-06	DOWN
CFAP61	21.4769113235282	-7.4778392145686	1.3026029061069	-4.9729961327424	6.59259767142649e-07	1.84149002264365e-05	DOWN
CNFN	156.589247800367	-7.42136113438323	0.887022107186295	-7.23923460572172	4.51223912030984e-13	5.24322185780003e-11	DOWN
SLITRK2	17.3328915356665	-7.40160718130811	1.30459624272201	-4.90696429414152	9.24968638958314e-07	2.46894385559624e-05	DOWN
CDH16	17.2555492704025	-7.34961483099957	1.30886048515553	-4.85125412755132	1.22683230818421e-06	3.17265387709952e-05	DOWN
SLC6A17	184.704712199218	-7.34575594417052	1.1466221342461	-5.53430441872888	3.12465874969316e-08	1.21215299865303e-06	DOWN
GREB1	129.052643475698	-7.34245411480955	0.750003452399527	-8.45656655915089	2.75365119009025e-17	7.27214246110198e-15	DOWN
PITX2	53.7603797501124	-7.31810397197278	1.1024835606989	-5.73079200198459	9.99627835009322e-09	4.50219978403423e-07	DOWN
LPL	18.4666703642581	-7.30725833423789	1.26887616095201	-4.97074381908609	6.66965284944113e-07	1.86003278665214e-05	DOWN
LCE1D	16.3756572958744	-7.27512239797059	1.31105505229945	-4.78631495066869	1.69871416194621e-06	4.17610547852221e-05	DOWN
CRYAB	1135.07940276029	-7.24793714048904	0.920031195173109	-6.79100575422713	1.11354483490787e-11	9.85232815860112e-10	DOWN
TP53AIP1	15.036320473915	-7.23292231063306	1.3124537286578	-4.74906061412713	2.04363689309451e-06	4.90641749953683e-05	DOWN
SDR9C7	37.1315737311358	-7.18665335050294	1.09613168857614	-5.64407854911967	1.66068247165049e-08	7.00864297357578e-07	DOWN
CWH43	14.7787358814833	-7.16580159954852	1.31559678496131	-4.68669555142599	2.77651520323459e-06	6.40988874071243e-05	DOWN
KRT14	39724.0170111805	-7.13412935554389	1.42944248665984	-4.29127398464099	1.77650959521176e-05	0.000328014430556579	DOWN
GNG7	23.2529226444094	-7.13340419579553	1.18754813083522	-5.16476262017422	2.40744249204084e-07	7.42685356394193e-06	DOWN
ATP12A	14.8892214420292	-7.1317699530683	1.31743588919575	-4.65432132474509	3.25049563180901e-06	7.40603122384718e-05	DOWN
NSG1	167.685763568209	-7.12293143673056	0.643964564196563	-9.50818069371533	1.94026024124338e-21	1.0909269678991e-18	DOWN
SPRR2G	16.2027745015063	-7.12117451930657	1.28394458299128	-4.76747563749651	1.86548544786948e-06	4.53492487536471e-05	DOWN
ABCB5	35.6499956598551	-7.11259828823784	1.20725622932583	-5.06321536369401	4.12243698562251e-07	1.19956722302839e-05	DOWN
SBSN	253.25916007826	-7.10617113008095	0.927879606707095	-6.58077953857703	4.67988068534484e-11	3.72467216189775e-09	DOWN
HIST1H4F	408.044543062932	-7.07100012583243	0.761908197960397	-7.96815173020096	1.6106503876549e-15	3.08501497327746e-13	DOWN
TSPAN10	191.74340434713	-7.02288382906283	0.831207152955188	-7.24594802589185	4.29424773779254e-13	5.06686414351086e-11	DOWN
FAM83C	51.9100607264735	-6.93721883477538	0.963647954677362	-6.16119071903516	7.21999710978055e-10	4.26591693638898e-08	DOWN
PNLIPRP3	56.7797047288616	-6.9331834582972	0.961146224161589	-6.17302894101543	6.69939427649768e-10	3.98533932557524e-08	DOWN
RNASE7	688.063636799214	-6.91980543646079	1.0153585747107	-5.83026093825765	5.53407691483565e-09	2.64997144575784e-07	DOWN
P2RX7	180.971986408658	-6.90605914230239	0.867588298231611	-6.80744444610491	9.93476539041871e-12	8.97217413238332e-10	DOWN
SEPT3	75.048809878092	-6.90104930878855	0.896676537834847	-6.5810234346462	4.67220928251852e-11	3.72467216189775e-09	DOWN
CERS3	42.8883280127951	-6.85512154696767	0.956266096060755	-6.12289986133282	9.18874485199557e-10	5.32092434452766e-08	DOWN
PLCH2	112.36349277564	-6.84248976687571	0.734653860530125	-7.95271090341753	1.8247381961743e-15	3.38353050631043e-13	DOWN
ADAMTS17	15.2459037573149	-6.81914791444767	1.24351189354526	-4.67960776624116	2.87424252754125e-06	6.60924106267072e-05	DOWN
LOR	13.0914879598163	-6.81562177396626	1.33263571174561	-4.36399964574595	1.27705783456324e-05	0.000245414752551678	DOWN
HES5	11.9756301403333	-6.81341232559498	1.33357577617718	-4.35926658945445	1.30499059904112e-05	0.000249407742777267	DOWN
TFAP2B	10.7017689915387	-6.77904193997663	1.33525596203366	-4.32804054375826	1.50441780174078e-05	0.000283174970673238	DOWN
NLRP10	36.9846475902416	-6.73989609591193	1.210133457724	-4.74319262828041	2.10376050158315e-06	5.04381644327295e-05	DOWN
C10orf90	58.5982952010552	-6.73664932596397	1.00654660735862	-5.69933799788776	1.2027355601969e-08	5.29385879147273e-07	DOWN
SGPP2	29.3609875345705	-6.73462309753322	1.04892451418983	-5.46714565248059	4.57340242687588e-08	1.68886449789082e-06	DOWN
KRT34	129.486749883559	-6.72405401643947	0.90828973594504	-6.30201332230603	2.93803906633809e-10	1.90371825004732e-08	DOWN
IRX6	18.4350979285066	-6.72031181569448	1.15226723430057	-4.96439683904291	6.891490468472e-07	1.915768402958e-05	DOWN
HLA-G	13.7521089072826	-6.71933316782981	1.27820474122788	-4.47450473570898	7.65886292319258e-06	0.000156499391267581	DOWN
S100A1	30.8675175043161	-6.6948518577289	1.03668475429218	-5.49333038240463	3.94423921634729e-08	1.4912817687838e-06	DOWN
FSTL4	10.0030750801882	-6.67352128944124	1.34018479314091	-4.2333873048541	2.30197560366525e-05	0.000410260069242181	DOWN
DACT2	10.4715855142386	-6.66275864226751	1.34264561749548	-4.21761227868201	2.46902886489751e-05	0.000436905310813843	DOWN
ATG9B	10.2663135302464	-6.6469709422041	1.34158425030421	-4.20918100441596	2.56298011404302e-05	0.000451239832199695	DOWN
WFDC5	25.3400287689696	-6.63970337747537	1.09415923140772	-5.15437169982971	2.5448272306828e-07	7.79549009328667e-06	DOWN
SV2B	22.5721851197816	-6.63661785392862	1.11425576526779	-5.05863916492636	4.22259029216479e-07	1.22666247987387e-05	DOWN
SOX6	71.1336470341503	-6.6352111399539	1.04050688314895	-5.41583264004917	6.10041429420175e-08	2.19690539561852e-06	DOWN
WIPF3	18.5423006858764	-6.63193226854334	1.13766246539223	-4.95044219165799	7.40450493988042e-07	2.03887079150262e-05	DOWN
L3MBTL4	15.7387574083825	-6.62032413540293	1.24582562577956	-4.51132487492868	6.4423960490203e-06	0.000134158856791426	DOWN
POU3F3	9.46243589526763	-6.60978943866175	1.34377022566904	-4.17466418849154	2.98425927423847e-05	0.00051500632821759	DOWN
SALL3	9.37071765700325	-6.59659170211631	1.34438320042288	-4.16294379486137	3.14170721463081e-05	0.000533722775351024	DOWN
KRT23	47.4695672345827	-6.58096938443706	0.951857234720101	-5.86324207125261	4.53915717928431e-09	2.22240195603723e-07	DOWN
LCE2C	22.2712136910509	-6.57121778288651	1.11889259514722	-4.97922482197989	6.38394502652825e-07	1.7918222514072e-05	DOWN
PLA1A	11.2368520162491	-6.5533571017591	1.28733912053751	-4.3138261031331	1.60453173502545e-05	0.000300397294752886	DOWN
MT1G	10.6076275163238	-6.55132885946298	1.29982567706113	-4.27082566334154	1.94750607374191e-05	0.000356565450265982	DOWN
LINC00518	22.3260271281859	-6.54938152893105	1.06533436584025	-5.20905145545938	1.89808474346806e-07	5.98866108162766e-06	DOWN
LCE2D	9.30993084509826	-6.50995811311208	1.34858794228437	-4.08572399348223	4.39395869949585e-05	0.000717776008736763	DOWN
LCE2B	9.52325899788518	-6.50752883073574	1.34907226639493	-4.08245649097308	4.45621566773574e-05	0.000725505910627974	DOWN
GYG2	49.256185792352	-6.5033604300355	0.85837404649478	-6.41137794474191	1.44210190411403e-10	1.00947133287982e-08	DOWN
KLRG2	8.77230188785635	-6.49989763132145	1.34953354152125	-4.07540639940058	4.59340558674944e-05	0.000744772645367839	DOWN
SPRR3	28.5378745949792	-6.49132002477786	1.14741049572698	-4.78583736616304	1.70275900502913e-06	4.18015344474054e-05	DOWN
RENBP	48.3295814421364	-6.48505850962213	0.856897082163171	-6.4010703546516	1.54291451148578e-10	1.07571999740789e-08	DOWN
PLA2G4D	22.4235171222335	-6.4674470175671	1.11452793649412	-4.90561684327592	9.31341776755783e-07	2.48215400135372e-05	DOWN
KIF26A	69.6819798531165	-6.45793395763889	1.20975322562809	-4.51160934479444	6.43376018663197e-06	0.000134139282360042	DOWN
ACCSL	9.36393868609182	-6.45114395908098	1.30878638640842	-4.16503717924516	3.11301830034766e-05	0.000529881923584567	DOWN
EPHA5	9.55919413705876	-6.44985452403546	1.30628591505175	-4.17202272583605	3.01907516380185e-05	0.000518000871280818	DOWN
TEX41	22.4819356716884	-6.42760258188916	1.05026542423319	-5.16783896399516	2.36816214523789e-07	7.33162809795673e-06	DOWN
SPRR1B	754.612431353721	-6.37715958012904	0.6753024333824	-7.96259470471084	1.68468577050578e-15	3.15742720214148e-13	DOWN
MFSD12	1357.36825313598	-6.376982145876	0.385847278770414	-13.9355191593185	3.85387834333499e-44	1.67932748810822e-40	DOWN
IGFL2	7.854942185651	-6.34722026964335	1.35763855283429	-3.93861846253567	8.19521292430285e-05	0.00122192096895294	DOWN
TGM3	9.24471294442657	-6.33022065744524	1.3551570121405	-3.93328640865462	8.37922971352736e-05	0.00124509781676711	DOWN
PNMAL1	35.283766495677	-6.32783295152992	1.12798350188111	-4.72332524602071	2.32019336696517e-06	5.47239112127237e-05	DOWN
ZBTB16	33.5193341694911	-6.31559996757514	1.24951548598925	-4.25412892211314	2.0986436858255e-05	0.000379060719626306	DOWN
SLC30A2	7.67692739766041	-6.31089328618636	1.35932298757686	-3.90701351681959	9.34439281440865e-05	0.00135526549555539	DOWN
GPR143	184.85709776403	-6.31061901872956	0.707606414991025	-7.50504645834354	6.14068187340556e-14	8.70179553280154e-12	DOWN
HAAO	15.0017346577941	-6.30203770102537	1.19459324912688	-4.43836235044907	9.06459254208421e-06	0.000182443242504074	DOWN
SCNN1B	8.26812220960887	-6.29849212147271	1.35850394514656	-3.90024051119049	9.60971751105422e-05	0.00138771645582167	DOWN
NHLRC1	16.8849265552058	-6.28855278659305	1.09300671285076	-4.83853641923163	1.30798730945445e-06	3.34775606516755e-05	DOWN
BBS5	52.7247952074226	-6.27552619127495	0.89265462937053	-5.90992979557511	3.42253563539105e-09	1.73415105014145e-07	DOWN
SFMBT2	13.6826579866266	-6.25565148128968	1.21326643037849	-4.33181974683839	1.47881990205107e-05	0.000278959208795997	DOWN
FOLR3	53.916932606268	-6.25517330442575	0.926471825422473	-5.67224297622799	1.40939883009312e-08	6.08064891300077e-07	DOWN
HRH2	7.28052206033212	-6.24681697373495	1.36313724256858	-3.84907462718008	0.000118564884634932	0.0016625791948406	DOWN
KPRP	344.84630892132	-6.24637775966835	1.49756011172431	-3.50328358681215	0.000459559915957909	0.00525254382632548	DOWN
SLC16A10	9.66198844069275	-6.22415519209687	1.26737774871336	-4.12201902503057	3.75566174954928e-05	0.000622917532795383	DOWN
CUBN	78.4572837760687	-6.2160627110102	0.915559768908944	-5.69712965569259	1.21841269877546e-08	5.33591289941112e-07	DOWN
RRAD	131.853085960058	-6.21163754775762	0.933098737703847	-5.58530125180785	2.33295453000451e-08	9.50079379859315e-07	DOWN
HSPB2	28.4918251514543	-6.20410630374983	1.13462466459125	-4.58663244873547	4.50452676499721e-06	9.91337140327038e-05	DOWN
RYR1	36.3777056794275	-6.20295970682163	0.874943925463888	-5.94662075522504	2.73734616410002e-09	1.43710673615251e-07	DOWN
TMEM86A	84.4729750156475	-6.19917970100432	0.741448432917866	-7.01219325603492	2.34610825799003e-12	2.43408731766465e-10	DOWN
C1orf233	42.9735975008708	-6.19544049193951	1.00992726726667	-5.14437094663339	2.68418695373614e-07	8.19358644546776e-06	DOWN
FOXN1	9.32882589075668	-6.17376528240244	1.31372569084836	-3.93823864330566	8.20819363699082e-05	0.00122281038540812	DOWN
WFDC12	6.86413885334422	-6.17302014566548	1.36712292584421	-3.78387345268978	0.000154406353502308	0.00209114432132496	DOWN
CST6	8.29545635178621	-6.16859205216207	1.29009502212077	-4.00636539443852	6.16602379453328e-05	0.00095787695845557	DOWN
AJAP1	27.2541971043043	-6.167435252017	0.97290141184933	-5.31136576541145	1.08806700687398e-07	3.66119844204892e-06	DOWN
CLDN17	7.36443882878307	-6.16246976549517	1.36704530967503	-3.77637063596844	0.000159130147426253	0.00214511869268337	DOWN
CABLES1	390.522293214807	-6.1569852720696	0.529766862548997	-9.73444289674241	2.14992488361024e-22	1.38789595264172e-19	DOWN
EPHX3	8.87967632713266	-6.15596419203101	1.28806304221471	-4.00288186451324	6.25755524503361e-05	0.000970366440577721	DOWN
STXBP6	46.1583580620639	-6.13182234941869	1.00782902281948	-5.09195729952489	3.54385926484966e-07	1.04871760587996e-05	DOWN
IL34	18.8637115373015	-6.12922927132086	1.12155608450971	-4.57331500596611	4.80067549947457e-06	0.000104604250549997	DOWN
GJB2	240.974304659725	-6.11787335783022	0.811556013851861	-6.30624783807519	2.85881133998563e-10	1.85929409163991e-08	DOWN
TRPV3	47.0074701175544	-6.11632133819728	1.03416105083847	-4.94731583059439	7.52438381519378e-07	2.06861214351463e-05	DOWN
ACOT4	9.9426028295009	-6.10352139263388	1.21708889273284	-4.19321992264219	2.75022579273594e-05	0.000479364355673875	DOWN
GJB1	6.57859317570171	-6.10091835143468	1.37083791062507	-3.72102223895221	0.000198417962062559	0.00258864152601078	DOWN
LZTS1	349.333321979102	-6.09414234916679	0.827159682669053	-6.15859604366738	7.33926690522554e-10	4.30718593124852e-08	DOWN
CD200	7.54852232156831	-6.09331922809641	1.32510051818307	-3.84372291626615	0.000121181822655093	0.00169518392365832	DOWN
DSC1	26.1715352851828	-6.0871366930812	0.985947519102292	-5.15964247033457	2.47421880756462e-07	7.6193699321292e-06	DOWN
KU-MEL-3	6.43498797574338	-6.0832557573608	1.37202065601146	-3.70494112831954	0.000211439835720072	0.00274619697213178	DOWN
CADM3	7.17708927825131	-6.05014218717868	1.32950852088208	-3.79850306173901	0.000145572631256162	0.001986946721061	DOWN
PDLIM3	8.99895839246361	-6.04109990851044	1.33387611489209	-3.77928643614572	0.000157278420477573	0.00212344141667242	DOWN
MAPK8IP2	58.5460026380582	-6.03389926754169	0.935928596571994	-5.37850781136429	7.51057241724246e-08	2.63398948153996e-06	DOWN
HECTD2-AS1	10.3623137701392	-6.0320106303331	1.25576492923989	-4.00712785742389	6.14615949952865e-05	0.00095564281959665	DOWN
APOE	206.16555902532	-6.02932018546488	0.616073779468454	-8.16350306257826	3.25445697514004e-16	7.09064813458636e-14	DOWN
CXCR1	6.43457102722726	-6.00929377731608	1.37522122515892	-3.6425366956776	0.000269964478151766	0.00333958896677451	DOWN
TGM1	446.119408238685	-6.00798431414592	0.55409993274526	-9.03805255729614	1.59487689752032e-19	5.79139673412068e-17	DOWN
OR7A5	6.107228616484	-5.94469805141765	1.37840861695007	-3.58725126251641	0.000334182267147518	0.00400054733267942	DOWN
MGAT5B	27.0065135069419	-5.94131042822853	0.892523409318567	-5.5363370603368	3.08862907554251e-08	1.20166974970326e-06	DOWN
SPRR2B	6.13078504305588	-5.9403691591951	1.37850599555527	-3.58385757851207	0.000338556737380651	0.00403628175960653	DOWN
MDGA2	5.747594428724	-5.93095285712364	1.38062494236238	-3.57153684959965	0.000354892602469669	0.00420229487842822	DOWN
SOX1	5.87473677353564	-5.93036673041521	1.3800042709356	-3.57271845765563	0.000353294538474402	0.00418621604732075	DOWN
LRP3	127.547401651361	-5.92163526032688	0.715187817797771	-6.88159828488373	5.91847180797643e-12	5.69939025486349e-10	DOWN
SLC19A3	7.71028254926608	-5.91641882643549	1.28842331707821	-3.81584123887527	0.000135719750309427	0.0018715152277637	DOWN
IL1RL2	9.8820557025397	-5.90320980512587	1.23278520362887	-3.977343166265	6.96895569850239e-05	0.00106458280302276	DOWN
BCL2L10	6.35621926098898	-5.89585940782969	1.33847530352444	-3.65778837677321	0.000254400956373597	0.00319007817956245	DOWN
EFHD1	28.6006204077871	-5.86993527364129	1.09330108665935	-4.45434046765808	8.41514728587513e-06	0.000170553508363725	DOWN
ALX1	9.68993119667485	-5.86813047425411	1.30576482050382	-3.72818320559117	0.000192865154381423	0.00252564961748174	DOWN
SOWAHB	11.1051249008133	-5.86323262554446	1.28111117812386	-3.79610505987972	0.000146987227157894	0.00200311756791407	DOWN
PHF24	22.5897670837405	-5.85626059519713	1.20533709283135	-4.02896469716178	5.60230296543667e-05	0.00088033963054125	DOWN
PRRT4	6.1353437734657	-5.83944595588708	1.33831860628973	-3.61606416674103	0.000299116260183068	0.00364842296360453	DOWN
PNMAL2	25.2871444691184	-5.83737712377652	1.05245809585889	-4.59626577325042	4.3012999289271e-06	9.51416976664966e-05	DOWN
ADAP2	22.9070628093633	-5.8345349210505	1.17406771627085	-4.11776497560658	3.82564545563444e-05	0.000632647061591161	DOWN
FEZ1	191.274422676628	-5.82128929888593	0.655350333050908	-7.35681215944604	1.88354100472434e-13	2.48713028123828e-11	DOWN
