Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
BAIAP2	-4.24194702157017	4.58628143979384e-14	DOWN	-3.01675582947136	2.10975426476983e-06	DOWN	-2.0636851428042	0.0306068707834004	DOWN
BAK1	-2.91871806369346	0.000128881303966687	DOWN	-2.5613770495338	0.00306725409298942	DOWN	-1.62299927993414	0.526179541539539	NOT
BBOX1	-5.11634115995937	0.00185668810169667	DOWN	-4.39535721754712	0.00469333665064411	DOWN	-3.74368384830969	0.021753086518801	DOWN
BCAN	-7.19384666703537	1.55925915819783e-11	DOWN	-3.56232616066672	0.00831757016669517	DOWN	-2.77223810100878	0.120857950496354	NOT
BCL11B	-6.13882163384995	1.83984257938499e-06	DOWN	-4.43980877588618	3.82601715058718e-06	DOWN	-2.86917172748438	0.00584681545239794	DOWN
BCL2L1	-2.20613759619738	0.00458058102337593	DOWN	-1.98693747769193	0.0334944496999036	DOWN	-1.37654744354823	0.850710010563944	NOT
BEGAIN	-4.56984019583994	0.0035915485229604	DOWN	-4.02227218275802	0.0085389510541488	DOWN	-3.80848534997207	0.0156041126001489	DOWN
BMP7	-6.57675323227253	2.16722086300342e-05	DOWN	-3.74929367929196	0.00469333665064411	DOWN	-3.05355248609231	0.045140246681386	DOWN
BNIPL	-4.44051208336841	0.000771391964998568	DOWN	-3.78751435169523	0.00554329496337783	DOWN	-2.53982977059228	0.213138165773213	NOT
BRMS1	-3.08069256709143	2.15861354037234e-06	DOWN	-2.15092554569931	0.0192305794083615	DOWN	-2.00869196630629	0.0530802779828948	NOT
BSPRY	-6.15753965566333	2.30783065697419e-05	DOWN	-3.4675024697134	0.0323736666749459	DOWN	-1.8914603285283	0.873002130670096	NOT
BYSL	-3.46610202136866	2.27681442214838e-07	DOWN	-2.69108784232482	0.000603817001845677	DOWN	-2.19606107615764	0.0281450492515214	DOWN
C10orf67	-5.09715753464083	0.000704297883560665	DOWN	-3.10815233996286	0.0423142187780595	DOWN	-2.76076883597859	0.11123164824411	NOT
C17orf59	-2.44365151896888	0.00366601015134587	DOWN	-2.33748309654473	0.00703555680510476	DOWN	-1.09856529470385	1	NOT
C1orf74	-4.66090836450363	1.74931782802565e-09	DOWN	-2.85293533564597	0.00182634543104012	DOWN	-2.31892707189634	0.0456620247178273	DOWN
C2orf54	-5.85012248308233	0.000874018408413463	DOWN	-5.27032711171977	0.00196290968522437	DOWN	-0.743886087288939	1	NOT
C7orf26	-2.50856892638043	0.000108998509147443	DOWN	-2.39713041322836	0.00038640829812825	DOWN	-2.38912388990557	0.000480297607618576	DOWN
CAMSAP3	-7.54881708780261	2.71413945134546e-08	DOWN	-3.74896519546746	0.0303299560779433	DOWN	-2.46622895855423	0.478418457095943	NOT
CAPG	-3.23905259681948	5.60679410868441e-08	DOWN	-2.39562823604302	0.00184260194911046	DOWN	-1.04718249678705	1	NOT
CASP14	-6.31266442024639	0.000335494223802123	DOWN	-5.57130785121989	0.000694737045432544	DOWN	-5.02833517042069	0.0018424981992544	DOWN
CASZ1	-8.21842364598479	1.71249315315656e-11	DOWN	-4.5656906622231	4.82318289156121e-05	DOWN	-3.0186002232269	0.04681040866708	DOWN
CCDC124	-2.44445845958171	0.000862427338439143	DOWN	-1.96573034218478	0.0498973652333862	DOWN	-1.46972638309746	0.654224174943181	NOT
CCDC51	-3.01734241874502	7.20016009333205e-07	DOWN	-2.46868563915815	0.000276704741038548	DOWN	-1.7325190264652	0.14651466293187	NOT
CCDC88C	-6.93132637923261	1.58153503736143e-06	DOWN	-3.41149689458496	0.00469333665064411	DOWN	-2.20724570583325	0.288892132854683	NOT
CCDC94	-2.58763400599192	3.97092995687807e-06	DOWN	-2.28144426387403	0.000137130310764614	DOWN	-2.08836957579025	0.00163416716149119	DOWN
CCT7	-2.14182262563287	0.000142924752277312	DOWN	-1.71290113244131	0.0411595346760375	DOWN	-1.33162009214509	0.67463266819496	NOT
CDC34	-2.5434007278596	0.000934526953170033	DOWN	-2.28744937634795	0.00912572214361698	DOWN	-2.05785793903745	0.0477234572226225	DOWN
CERS4	-6.42788519336554	1.21868175834064e-07	DOWN	-4.19793360869465	0.00017552917885466	DOWN	-2.1524738917873	0.378937854528888	NOT
CHST6	-5.10654262492013	0.000980851028966271	DOWN	-4.50321324062683	0.00163667623775658	DOWN	-3.01983825703503	0.0611836237498373	NOT
CIAPIN1	-2.50310865187019	0.000723977674652859	DOWN	-2.18407052302032	0.0136573193769084	DOWN	-1.87779208934176	0.11027847726734	NOT
CLIC3	-6.66753446403591	1.15240874421861e-06	DOWN	-5.13545302300153	2.24850839964455e-05	DOWN	-3.17719269516625	0.0340483312475525	DOWN
CNFN	-9.3579347264527	7.24636348721118e-11	DOWN	-8.18119441711312	9.1536358003489e-12	DOWN	-7.42114910555175	5.24250282224967e-11	DOWN
CRTAC1	-5.97801328997609	0.000829774124993947	DOWN	-4.84010045908875	0.00296553259490781	DOWN	-4.65863299832884	0.00484298500538518	DOWN
CSTA	-7.65605710262033	1.0373642655185e-08	DOWN	-3.86789555593574	0.024817673218664	DOWN	-2.2913023683806	0.634461971366242	NOT
CTU2	-2.65293501459555	0.000416751233215633	DOWN	-2.32683380125707	0.00561977094296296	DOWN	-2.03197816256666	0.0473234233091982	DOWN
CX3CL1	-6.39273426451741	9.94249983588381e-05	DOWN	-5.77345629014911	0.000113696482085936	DOWN	-3.08256341717753	0.0418716431794299	DOWN
DBNDD1	-3.67729121861701	4.91223621627646e-05	DOWN	-3.49796238425804	0.000174111924798037	DOWN	-2.47474353078698	0.0538019000228648	NOT
DDX49	-2.25776164961148	0.000510070822504281	DOWN	-1.8804750006651	0.026817020764535	DOWN	-1.86402634728827	0.0334198925323227	DOWN
DEDD2	-2.54430252320449	0.0106413138201483	DOWN	-2.34161390311319	0.0385139134180055	DOWN	-1.60084227971917	0.696337854744752	NOT
DGCR6	-3.59162339054522	0.000196296842459082	DOWN	-3.30644291796069	0.000370894707433941	DOWN	-1.8369361305079	0.336175762311338	NOT
DLX2	-5.25699164057445	0.000638840040108729	DOWN	-4.59521331318336	0.00102997521285081	DOWN	-3.67418972831736	0.00965837070465295	DOWN
DLX3	-6.01437532809405	1.21932622211306e-05	DOWN	-3.27526794004894	0.0238669210893286	DOWN	-1.52828392322399	1	NOT
DLX5	-6.67106859083147	1.79693570044248e-05	DOWN	-4.44841466094909	0.000961967118798684	DOWN	-2.31681234994616	0.377065900684198	NOT
DMTN	-7.4276293078831	3.47040792551747e-08	DOWN	-2.76739760406325	0.0382561515486556	DOWN	-1.53577210145735	1	NOT
DNAJA4	-3.78992807743058	2.88118836228494e-08	DOWN	-3.03722035071983	5.54508024912017e-05	DOWN	-2.78509314114073	0.000575739344388406	DOWN
DOHH	-2.78840520101052	0.00211184377295607	DOWN	-2.28114417105587	0.0409866250566521	DOWN	-1.93857618470099	0.203989636190702	NOT
DPP9	-1.84394589287112	0.00342399762509168	DOWN	-1.72176588797435	0.0187687800253853	DOWN	-1.56783001803846	0.0973454596509853	NOT
