Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
SEC62	3.73427109493258	1.03512353099434e-16	UP	3.41570961738162	4.76002459025149e-13	UP	2.77489079579524	3.76313442638347e-07	UP
SEC63	3.42242615563414	4.64780083552523e-10	UP	3.12577189964207	9.40643700251294e-08	UP	2.29437085802861	0.00341925023338486	UP
SECISBP2L	2.41036658504203	0.00011609386608146	UP	1.87117095979558	0.0426465180435446	UP	0.9110417342965	1	NOT
SEMA3B	3.25009511261086	0.0185772514986235	UP	3.08506929872422	0.0415600928747599	UP	3.08105058773012	0.0454006993914035	UP
SEMA5A	4.14827409827997	9.51101125999846e-06	UP	3.16050463151868	0.00601168080789864	UP	1.0037908263176	1	NOT
SENP6	2.48216489319465	0.000178282884220071	UP	2.38125732681748	0.000738793217517297	UP	1.53903974111189	0.458025055939652	NOT
SEPT10	2.83174940568004	0.000460144310459089	UP	2.31305597516402	0.0257313525021036	UP	1.93993661314046	0.184615088793351	NOT
SEPT11	4.57297416904588	1.29753713545318e-07	UP	3.40970536075732	0.00104046950992198	UP	1.35147280842887	1	NOT
SEPT7	3.20263221456927	4.36447451045643e-08	UP	2.94665344943696	2.58909823617483e-06	UP	2.60286880456728	0.000208636619387584	UP
SERPINE2	4.77233419338274	6.79844889379786e-05	UP	3.26001275824005	0.0429887058040021	UP	1.27505796099799	1	NOT
SESTD1	2.74287208353008	0.000344454515992929	UP	2.63302875155993	0.00119166601108529	UP	1.97861230285865	0.115919025557263	NOT
SETX	2.29486062860263	1.09861127537513e-05	UP	2.19616281813176	8.27529277232198e-05	UP	1.37958820562472	0.538186292132223	NOT
SFRP2	10.3317939144265	2.88870361163998e-15	UP	8.33460221447773	1.63977235393958e-09	UP	7.12328274578454	1.06371636904062e-06	UP
SFRP4	8.19833740636086	1.06607727302964e-08	UP	7.20124515245088	1.92566337774952e-06	UP	4.96440514312967	0.00785102259274244	UP
SGCB	3.72503486178042	7.46749780967599e-08	UP	2.67793104843114	0.00286287283982476	UP	0.716353693867455	1	NOT
SGCG	4.95911196350149	0.0018947651674123	UP	4.6822059315165	0.00560206127249919	UP	2.80193135324056	0.476173486998218	NOT
SGIP1	4.13326023288538	0.00558506727183351	UP	3.83039869831557	0.0189521372031175	UP	1.38113005524999	1	NOT
SH3KBP1	3.21575661515099	5.52918197527982e-12	UP	2.62011044222942	1.53157536694143e-06	UP	1.97369748129389	0.0111227455721332	UP
SHC3	6.720762776177	3.59920286462243e-10	UP	6.23655218062428	1.81578904190264e-08	UP	3.32994238281373	0.0436555040866296	UP
SHOX2	9.58997799152239	2.32714006739744e-14	UP	8.82474949887197	7.28910049910487e-12	UP	6.84631492239311	1.0898010930105e-06	UP
SIM1	9.1803825496573	4.84873257011491e-12	UP	8.45018052993582	6.22803365254627e-10	UP	5.72434783507783	0.000301907881385743	UP
SLC16A7	5.40865842493784	1.23449542419383e-17	UP	4.28765906740367	7.05274663522805e-10	UP	2.83991760927653	0.00208743531863656	UP
SLC17A9	4.07223325424143	0.00114860419300949	UP	3.54201872739847	0.0130789732909807	UP	1.85119561881231	0.890906273447469	NOT
SLC1A1	4.97546967177273	2.32546660870362e-06	UP	3.79067909489586	0.00246857400750538	UP	1.50384107636782	1	NOT
SLC1A2	5.81585292918466	8.29203380168929e-06	UP	3.7075552871125	0.0348373331142763	UP	0.869612849057116	1	NOT
SLC1A7	6.72584547929337	1.7845127247334e-05	UP	6.15999535371822	0.000200193896256629	UP	1.10697288424314	1	NOT
SLC22A4	4.35662476028075	4.60528367071341e-15	UP	2.88072971414148	8.3667768071605e-05	UP	1.83107826944881	0.254468134108165	NOT
SLC2A10	4.77239503897141	0.00120280517938178	UP	3.64968630960018	0.0478294227040909	UP	0.758429209019314	1	NOT
