Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
BRMS1	-3.08069256709143	1.04677349195717e-13	DOWN	-2.15092554569931	1.44470401890731e-07	DOWN	-2.00869196630629	1.04684257776108e-06	DOWN
BSPRY	-6.15753965566333	8.58317618560107e-08	DOWN	-3.4675024697134	0.000306780950110542	DOWN	-1.8914603285283	0.0570188130009421	NOT
BTG2	-3.15302584720588	5.42089084242835e-06	DOWN	-2.61963011038281	0.000203215712908574	DOWN	-0.584932680899212	0.493513993127329	NOT
BYSL	-3.46610202136866	2.17733646011435e-14	DOWN	-2.69108784232482	1.2803815609134e-09	DOWN	-2.19606107615764	8.10000280746217e-07	DOWN
C10orf67	-5.09715753464083	4.63128941924164e-06	DOWN	-3.10815233996286	0.000260089777339705	DOWN	-2.76076883597859	0.00102431564896769	DOWN
C12orf10	-1.39362637268673	0.000122868695481791	DOWN	-1.14170097871659	0.00168215111465711	DOWN	-0.733592623198588	0.0532889517501133	NOT
C15orf39	-1.69318412378432	7.87898325767699e-05	DOWN	-1.15753252002059	0.00861601147841726	DOWN	-0.817948209010289	0.0759769185722931	NOT
C15orf62	-1.85170833833063	0.00516101737069047	DOWN	-1.4227072510855	0.0302758756126845	DOWN	-0.706971147434838	0.318521492246715	NOT
C16orf13	-1.59210449121663	6.14234696257031e-05	DOWN	-1.18515312032273	0.00253157919089455	DOWN	-0.459718628195633	0.289043307886483	NOT
C16orf91	-1.51093180181302	0.000523557896755966	DOWN	-1.09447125085552	0.0111955176220802	DOWN	-0.558901970299307	0.227494091839624	NOT
C17orf59	-2.44365151896888	2.97842391741537e-08	DOWN	-2.33748309654473	4.23724472099768e-08	DOWN	-1.09856529470385	0.00953108277036707	DOWN
C19orf25	-2.40284945360749	6.90392849499398e-09	DOWN	-1.34797318219552	0.000802243561373854	DOWN	-1.13244067676324	0.00559016947004759	DOWN
C19orf48	-3.02426343711279	1.40125062569415e-07	DOWN	-1.51379237892023	0.0109587301163411	DOWN	-0.619641290552673	0.357223336281273	NOT
C19orf52	-2.11330788550289	1.25925214753728e-05	DOWN	-2.07825181734064	8.67199618379477e-06	DOWN	-2.06022729961238	1.21162289705826e-05	DOWN
