0d	90d	120d	control	std
LPAR4	3.25046911576845	0.748033050371295	-0.0531236402678893	-0.727993307221928	1.73877422170819
NUCB2	8.6729079328655	7.73425893650368	7.1527788118266	4.6184058033865	1.73446794025843
TBX4	5.77522839083933	6.2677928946497	4.24225068684208	2.42122372277802	1.73342249558005
LIN7A	3.73318719855452	2.66430320807471	0.830690995983677	-0.0917515335568281	1.73219574526457
THBS2	12.489859929161	11.6919734498552	9.14306315598026	9.15154594324352	1.73043345493875
SERPINE2	13.9592645668109	12.5819978947819	10.7056369803084	10.213051003376	1.72945927534042
LOC101929532	3.49250537602666	3.05371825809971	0.871323871493934	-0.108702884734754	1.72617189029652
ACSS3	6.84346885904564	5.7512072895245	4.58636667121625	2.81108928741459	1.72482820289668
ADCY4	6.04549149175807	5.01834645256651	2.93205329754469	2.38807492890142	1.72462749884883
HOXD10	4.69144980779878	4.10891460521456	2.91706800193644	0.791018930294389	1.72361426890909
AGT	3.39588099077696	2.93284976635788	0.510260116140602	-0.0569264279575732	1.72221968447296
CNN1	5.19504064738963	4.3160972240344	2.83883514471473	1.27942867302659	1.71977883097626
AK5	7.47560612530322	6.65578779539735	4.1196844420301	4.18177732103111	1.71610081779457
RCN3	9.12967775149958	8.35507882595494	6.11359757096259	5.58681000069075	1.71303119985716
SNCAIP	5.27054342484952	5.00588330428775	4.2244368104459	1.52945321912642	1.71073330457794
LPAR1	10.4431209434059	9.62214422274386	8.93405546023772	6.48387200709985	1.70666710156083
DAB2	11.5380900070563	10.3625188219817	7.92394783771461	8.34656631094252	1.70340624632517
TGM2	8.11773777864602	8.68260307050584	8.58809400237027	5.10092696018705	1.69899786621389
NHSL2	5.50795355514595	4.65916422866179	2.75876935606681	1.81266874514631	1.69663221519568
EPSTI1	7.62284216884622	6.75655739508743	5.06704303026602	3.83884332143314	1.69502198984144
THBS1	16.9252871555348	16.0085970419933	14.3419856706871	13.1311234330353	1.69393724969377
PPFIA2	3.31204320138744	1.02928836164392	0.490722897078635	-0.719424981600092	1.6890841362765
PDE7B	6.33318738938644	5.06184561212337	3.04183708189463	2.79762594508716	1.68859546492017
TCF4	9.51500557392315	8.55120321100563	6.90746400715801	5.72361165309699	1.68823168988759
C8orf31	4.63665678281596	3.47625393791847	2.61037105555343	0.634909070736553	1.68799183538155
LINC01119	5.10226036997242	3.85843110939307	2.97326358554173	1.09525059896771	1.68526671229248
FLJ43879	4.00992062786149	3.38499793559507	1.37567321139562	0.431926467257936	1.67780871221057
HAND2	2.82600355269276	2.1524855272588	0.0904074270713819	-0.727228406437676	1.67769725208695
C15orf54	5.22405164697124	4.70545379453878	2.95442491990723	1.56205316575974	1.67620978260717
MMP2	13.8666244799116	12.7861280261286	10.6417173510239	10.4186719357622	1.67603127615706
LOXL1	9.29269868601312	7.83667666527407	5.91732886203547	5.78972170085965	1.67516600012585
F10	5.4390089027381	4.42251113156604	2.5825960847956	1.77439177935073	1.67513179204347
HS3ST3A1	5.38110817685199	5.11202987270195	3.17887556930954	1.84922118155342	1.67201087131844
MMP12	4.42240279178902	3.79994329139419	1.94414419539438	0.791218954507186	1.6718344862141
RGN	4.09265541078186	2.26650463184166	1.14032963516097	0.210912959411246	1.67024252769041
SOD3	6.88957836364205	5.66906297099636	3.90499795052248	3.23742092616216	1.66348278040182
MMP19	6.42358709975645	5.44540961710294	3.84518982123641	2.68040254339321	1.66280614353717
SPON2	8.67984243983959	7.12648128964788	5.15832516863515	5.3307748951716	1.66228274402727
PBX1	9.93201687795585	9.07622419512947	7.54145885655493	6.18060781409537	1.66112996592792
CHI3L1	5.2025634621877	5.07783037972377	4.40542084178666	1.65363710920238	1.6581973346967
SLC1A1	6.95462854177261	5.84771411392659	4.01513695782642	3.3453445685382	1.65734766372878
CDH2	8.44066359438923	7.94634273749795	6.51465436958625	4.75901108254986	1.65326767025893
NAV2-AS4	2.86836052678397	1.29665295138265	-0.100937657253929	-0.881775259496949	1.64972298594419
BDNF	6.80587570151975	6.31257962674936	4.228603353422	3.35495095360454	1.64945315132858
LOC101929586	4.15850344168241	2.61712889088418	1.17002731277726	0.445662318360753	1.6438290914811
BHLHE22	2.83425655789125	0.25294148357981	-0.250557644206581	-0.899152918017107	1.63602977764812
RASSF8	9.98674071561734	9.17604395302003	7.67032049529349	6.29840135501213	1.63444871688409
DGKI	4.77177166313641	4.77419930327359	2.28574521669137	1.66680072997021	1.63433472177789
SLC16A7	9.5385655248162	8.58745743004933	7.56011303435719	5.72149449259915	1.63397802765265
ATP8B4	5.46282966078938	4.33477942048769	2.83703359748595	1.75435410145961	1.63284326542606
SLIT2-IT1	4.76293687855255	3.5301714980932	1.87041241662906	1.14246058309607	1.63248620070968
FGF1	6.19637630653288	4.9267297099087	3.19849600158509	2.62524382518276	1.63208769904264
REV3L	11.5435474176398	10.5668090918777	8.65853544364301	8.04115695856398	1.63160539510017
HOXD11	3.73633456671791	3.39939266578488	2.15991088364788	0.14247486415298	1.62604699046646
MUSK	3.98005751171513	3.18308156386721	1.76528932312618	0.290409418605964	1.62549555398375
BEND6	5.01106447743294	3.94599866972954	2.54655687191065	1.29426283665098	1.6222709898472
IFIT1	8.70428728190105	7.49021300811665	6.7045424538992	4.83789456503497	1.62168621206182
ADRA2A	2.49293653858835	1.95435767724056	-0.0728447997370384	-0.912460627228129	1.62026702362642
ATP2B1	11.1562577350329	10.2573581372624	9.11321671270738	7.40306090542978	1.61887895161322
BAG2	8.11744126247154	7.35080278458087	6.48723665592787	4.37668976182461	1.61462137789496
NTNG1	6.14216895349258	4.87826635731816	2.92227923840991	2.8011852926131	1.61457234984415
RNF182	5.12693753433835	4.00827339315641	2.52635008942031	1.47291107856103	1.6098723125603
MEG8	4.48072574556337	3.84812533199966	2.0232212240293	1.0041475279406	1.60683705384154
SGIP1	7.48161656683265	6.99061298038373	4.86789315694106	4.17531044334028	1.60509172652382
LINC01021	5.02064100275618	3.44653458294007	1.83980290341861	1.54958316340323	1.60488897421786
PTPRD	4.28292926448317	4.18841615508965	2.41827581288742	0.923612260025874	1.60201010190841
ZFPM2	3.27240268051043	3.1534300158854	0.984716079148885	0.0559637783836708	1.60086803953685
LINC00856	4.36277186235254	3.36147612285463	1.81423530509543	0.773556480557621	1.59568150115382
PRDM8	5.84702330506018	4.97871133487735	3.519623983242	2.23455350954771	1.59508190742235
TOX	4.52461608840677	2.46675565431652	1.4919684856143	0.884147427290886	1.5944972662499
APOL1	7.26945780175129	7.20597837599266	7.23900291028264	4.05745376025185	1.59055755345859
PLA2R1	9.43460277232887	8.20083788632782	7.05426930933223	5.71402191586139	1.58970703136692
ETV1	7.2040061383457	6.53493723438706	5.76467766411203	3.55073824977205	1.58813194866414
IL6ST	12.593451758991	11.3372166750646	9.99344565502548	8.94667131814323	1.58780062981906
HS3ST3B1	7.31141874139541	6.62305737643108	5.16531260201292	3.74887387357209	1.58544389610613
LINC00327	3.91010087299669	2.83033328777378	1.1437192795365	0.424875421172445	1.58411890500317
NDNF	5.76866876601029	4.59375068238902	3.05064772216819	2.21720255165547	1.58389713958638
SAMHD1	9.33587576780631	8.26958969335831	7.16944480775074	5.63194281263156	1.58326984053598
WTAPP1	4.64979788957475	4.44451070882746	2.75874350338666	1.28120310447752	1.58106272396583
FMO6P	3.20960069867221	1.90989783963512	0.301554295600733	-0.275788824493631	1.58090748622714
LOC100130872	4.58754426707144	4.17651524052767	2.1038431099187	1.32881686528723	1.5801646025826
CNIH3	6.01314795686853	5.7263406349265	4.3998740461181	2.56029263700371	1.57518661085181
FAM155A	3.00672739861158	2.3457732773	0.874045267503574	-0.514205601661908	1.57201743029743
CSF1	9.89731841766633	8.56746362507267	8.29185717760658	6.10781076816556	1.5706234854698
LTBP1	10.256058266729	9.30669000230909	8.16075768625516	6.61901492585992	1.56613637699477
CNGA3	2.87352766814687	2.09285565788847	1.50052093274802	-0.764975103936556	1.56481703103974
GLIPR1	7.41807816768073	6.4915863831693	4.99898463073551	3.9035573249222	1.55959323493507
GRAMD1B	7.49971583691394	6.85432822189894	5.23588158648945	4.06196573672746	1.55869423506039
C8orf34	3.65722260237986	1.55909416315937	0.951010850118387	-0.0228634215752651	1.55696136624674
FAM198B	8.40062968993964	7.06380217281437	5.19315441238877	5.2226510075937	1.55629326386974
IRAK3	9.12614456283897	8.13353063678509	5.88890811722018	6.18321109485919	1.55602405780452
CXCL3	5.95051250631913	5.74032164193634	5.09742771691461	2.5798351682699	1.55117318946746
ANTXR1	12.2097875691674	11.4367352295178	9.97651508959474	8.71984401244895	1.55074672484723
RTL1	4.4998949053642	3.54808665884882	1.52915096347048	1.32932372169366	1.54980432574238
GSTM5	4.12655958912989	3.07843434091755	1.5236729436307	0.671586659665312	1.54775841049661
S1PR1	4.93160810682634	3.91899615573495	2.24117049072738	1.54520496127731	1.54558282990115
GBP3	8.53994806568076	7.86937391480408	7.6418795813342	5.02659808947312	1.54306648420812
OR7E12P	3.48709254066828	3.06711456248796	1.72324974684127	0.0692704754635843	1.54104185039103
FMOD	8.54376983670973	7.72630470048213	5.94148477341029	5.22517655638323	1.53860109046346
PAPSS2	9.05305017566951	8.11839892846631	6.4173659389743	5.69696215124843	1.53730234750948
ZBTB20	10.7834166171979	9.94056981781807	8.12356604763615	7.48924392494876	1.53703273103352
PVRL3	9.29992062322345	8.55762160397387	7.22967715713349	5.81219706423003	1.53598973623752
SYPL2	6.24920115595525	5.53844362995856	3.81708039413085	2.91211021081518	1.53395603174312
DRAM1	11.3811801625016	9.71068348998329	8.45988020324765	7.93139672051023	1.53392805793726
LOC101927969	3.09402120039132	0.872295480635312	0.0623329193301523	-0.329737682932095	1.53035851825303
LRP1	13.953531097164	12.7710598380403	11.3545012630909	10.4904043420569	1.53028135908499
HOTTIP	3.32485624254286	2.10972156738264	0.870375729223987	-0.19692362242844	1.52478627821064
LOC101928034	4.77720692701904	3.57587290388612	2.38112847067963	1.24030431045997	1.52418968097014
TGFBR3	10.1413441301496	8.49849697909382	7.04546852484833	6.87254883409014	1.52078147376361
ENPP1	8.38194613471951	7.50238148081083	5.26596745764405	5.51098083398437	1.52076336719982
CLEC3B	4.6852643413966	3.84548417022734	1.80184182402071	1.60456767072921	1.52061243184967
PCDHGB1	4.79706717107206	3.86390887980304	1.93370919075967	1.64454232237	1.52049587512529
CALD1	11.5517326898027	10.8678284385355	8.66938802082563	8.57709102698776	1.51968378651044
GAS1	8.5052354649762	7.54351311248808	5.39018444544548	5.589817279561	1.5171717370864
DIRAS3	4.69460426972181	3.30044024447535	2.04966299205426	1.21891356286011	1.51677221034567
PAM	12.2000326625824	10.7338604659569	9.57599837351694	8.69854389248986	1.51516569536819
CCDC80	11.1753958220194	10.1610064975758	9.73286955397991	7.57958900684541	1.51446715068834
TPM2	9.5763060084943	8.66067416242638	6.60460492740394	6.55389256498605	1.51307890184792
VEGFC	9.29749624789057	8.25092641166724	6.87958527712944	5.85801378642285	1.51167283545188
SEPT11	12.6215677434527	11.492917160158	10.0384836347105	9.23023530697496	1.5092957175084
CSMD2	6.76256047628761	5.93417391648919	4.6253549126575	3.32370789650254	1.50834909642191
SNAP25	4.03014651497822	2.53869244531232	1.99078608127854	0.384559962511506	1.50538417061904
ZNF385D	3.52239933780727	2.85366722299125	1.71739871579571	0.0818619615444834	1.50531055286068
FGF13	5.41013141679518	4.3017275750886	3.52523157996865	1.83371722514501	1.50353436031727
FAM65C	8.29554832157508	7.71636913929164	6.20261516501049	4.97234684758614	1.5026131495012
SDC2	8.0365482371111	7.18368666607184	4.96940645560259	5.20909530420944	1.49968664215698
CTHRC1	6.4168998624806	6.12255384701198	3.81248136406964	3.56762232090445	1.4975558901975
NID1	11.0892566903647	10.3232251338905	8.31663546019017	8.03940027135885	1.49707978186772
TNXB	8.34488490349535	7.07840622758394	5.24574863655998	5.33008811658973	1.4922013021866
ZIC1	2.63732306773682	2.58909713628095	0.976507592269753	-0.476766780820094	1.4880121630332
USP53	11.4176898302992	10.4072262700496	8.99415482542052	8.06225430272955	1.48653986171119
CACNA1C-IT3	3.41721798565888	2.24768635047426	0.957774346416366	0.0210589843547822	1.4846363555243
BANK1	2.65993923753115	0.740031066185484	-0.141184719176269	-0.742011323691303	1.48435154031139
LMO7	11.1461226743589	9.94217007354944	8.94734363342286	7.65174069955944	1.4834972712902
RSPO4	4.06441180870326	3.02939921562861	2.86426232731583	0.554048239756477	1.48115900585985
RGMB-AS1	6.92039511561769	6.00768936231528	3.9581752569466	4.00914228136761	1.47987802111621
PCDHGA4	6.12576962264513	5.17023659793821	3.43505316677233	2.97174322245277	1.47647586351962
C1QTNF1	9.11573496892606	7.78283466037152	6.10093837209525	6.04978188988788	1.47480377370294
FAM20A	8.29642439205292	6.87954569590381	5.54527682317497	4.9985672376374	1.47392516636101
SPEF2	5.23014665098895	4.07027211536846	2.33938381493649	2.13563771231532	1.47360389693082
OXTR	5.86696800271884	4.95638952643969	3.35904674028828	2.63829022125864	1.47161364838578
GPR4	4.02301103575769	2.88610190963916	2.16136543544721	0.51287469276675	1.47066640102438
MSRB3	9.01247850860673	8.0965697031019	6.28335923216943	5.92858137025153	1.46944364413769
IFIT3	9.46486574780686	8.63449756898709	7.90612488216248	6.02341518609733	1.46786807275393
HEG1	11.4102357777282	10.3483714655229	9.34967349294226	7.96889639885421	1.46578005638918
IGFBP6	8.44107661906686	7.90331822460432	8.00497348583305	5.22572147212399	1.46406906347053
ZBTB20-AS1	4.96263896055549	4.06088187319411	2.09501272614679	2.02706689752305	1.46229531035788
NEXN	6.46621000036647	5.68590057506254	3.77256037020585	3.46199254852189	1.46039502787056
KCNJ8	3.75633862228089	3.42517760872331	1.68924435967033	0.672089134908391	1.45838684708071
SLC38A4	5.6481449841415	4.98018196026482	2.94914479174689	2.7285153833364	1.45770382608869
GBP5	4.35842400049576	3.81207768849027	3.5725700970522	1.07499383944268	1.45727637845288
PDGFC	9.23396216274313	8.03364775206351	6.20930433412723	6.30881828552216	1.45656402161831
ADAM19	7.74144579251902	7.88632852829635	7.39683177203291	4.79171658420252	1.45612234872345
TRANK1	8.81284584087705	7.58745762234233	6.68679731893651	5.36438961386726	1.45532045280512
PPARGC1A	5.95823376808656	4.74505584285447	3.81716405579311	2.52143521551661	1.45350007374327
PDE1A	3.73110775648526	3.28425169476018	1.90089488079184	0.519507797876355	1.45285491840909
TMEM200A	7.03557992124218	6.30488047836276	4.34069967892051	4.09202368237309	1.45136159322259
NTM	6.5800689113301	6.3007830374509	4.65186325482042	3.49943486358923	1.44858732986396
PENK	3.67700783546315	3.28729955827316	1.87727064763549	0.498052570033126	1.44818869229781
HSD11B1	5.30302898055672	3.87728662778524	2.69242707605036	2.00110624372992	1.44777262269564
SPON1	7.94949435388653	6.38596676233061	4.96188325988907	4.87479099684628	1.44751195708139
EBF2	2.50730541164455	1.55854103155803	-0.10689227897163	-0.605154717594282	1.44698261723921
ARHGAP6	5.27398832206655	3.95051285026507	2.55829222165571	2.07431647388412	1.44502353545422
TIMP3	12.5874688139653	11.5639995749967	10.8343092580656	9.16009013371514	1.44286233364556
VGLL3	11.2363196507441	10.129776012773	8.64089577423487	8.05405528797042	1.44214056886719
TOX2	5.3945832111406	5.16124569405351	4.64694999745318	2.25935778003271	1.43843347803328
SMIM10	2.94833460204835	2.35402297953774	0.421446885676111	0.00787911594764127	1.43744350581536
BLID	4.44208197641906	4.19506540169794	2.96904205224347	1.3017413986737	1.43605220598911
FZD7	8.49455725249741	7.29928941851699	6.70581849101393	5.0590791557892	1.42925567767347
GOLGA6L5P	4.33785806360216	3.56499583883231	2.28913404037964	1.09462550655932	1.42800989450245
CSDC2	4.78083598595804	3.86397954077507	2.57741855841801	1.53028482159552	1.42769091658644
TPR	10.188694411567	10.1671304179167	9.96086625233898	7.26019717596542	1.42638488185251
SLC39A8	9.64965532706425	8.05996262103887	6.90161733072616	6.47322658861092	1.4204327080009
LPPR4	8.49388266878981	7.38615435531405	5.45513508336363	5.7940956016129	1.4179880068051
GYPE	3.07753586658414	2.13241760677814	0.437468766872019	0.075005475941463	1.41761441178538
RBM24	4.5606313949253	4.28264652913067	2.59639776638588	1.57709391578562	1.41537437320226
PAMR1	9.1155323111267	8.58167583410741	6.69622383705666	6.21328562279305	1.41299100067123
MEG9	2.63285592072415	2.43954230627413	0.398315411863508	-0.14555490619602	1.41112360425037
PRRT2	5.73710257840297	5.10970212013554	4.29256503503081	2.48574750947659	1.41035073116527
SOD2	12.8951073424447	11.998662652389	11.4121327248005	9.56394687653338	1.40792714191965
SEMA5A	11.6262497162764	10.5875508232354	9.16459503655696	8.49639895771601	1.40768161109962
PLCL2	6.85667843299059	6.26214871470843	5.01126143441875	3.68661394419013	1.40715811902336
EEA1	9.54879694729861	9.04675777761165	8.06432168711179	6.35784222714713	1.4066929838215
RAI14	10.8337362315811	10.3811217982517	9.4266430556153	7.65684973877993	1.40659859020881
LOC100506175	3.52635458722336	2.68696227698521	1.7611655349008	0.24263403051081	1.40656409527776
CACNA1C-AS1	2.85082669245869	1.94983170112162	0.317199203904369	-0.165156239418471	1.40530373062937
UACA	9.6347353748006	9.44725330635117	8.59654467184352	6.56690885018178	1.40428095427386
LINC00936	4.68730147391656	3.15076210237742	2.28282432472516	1.40608676953792	1.39865144219573
OR1J4	2.51047304724572	2.12850279663311	0.238030261094399	-0.342565913749908	1.39841838335752
FIBCD1	4.68538330762306	4.90609842598907	4.75906804024846	1.99548827330477	1.3970302556509
CRABP2	10.0874859514132	8.69806310103008	8.52662327457207	6.68963085222247	1.39492951733937
WHAMMP3	5.54733014060321	4.65241485879114	2.90088810872153	2.65024816281681	1.39454145967133
DDX60L	8.88743095704803	8.26684019448714	6.93933540146794	5.76596032264061	1.39395320026127
CLIP3	8.67655293113719	7.74960192559156	5.8549318232047	5.92749819875938	1.39323330279176
LINC01118	3.30778201231587	2.41986120633013	0.980694495068463	0.217999516278993	1.39198883194263
GPR176	10.380941709447	9.329918154437	8.00620597601584	7.24672485736381	1.39152360761393
LOXL3	8.12558540273576	6.90441871677586	5.4197828548541	5.13655355790166	1.38914351819059
GJA1	11.6702243618907	10.4943187437048	8.88236490259202	8.77165110119844	1.38849072357718
LOC728095	2.95096849041975	1.39342904100704	0.415308291296584	-0.24366560168789	1.38841139514856
IKBIP	8.11731195758355	7.52594306611211	6.49053087703973	4.94918724454358	1.38806331525539
HOXA11-AS	4.64809145772376	4.43650686006691	3.22457222088266	1.62971126273454	1.38661045454403
METTL24	2.95508164082313	1.89872337522154	0.617169535442868	-0.184683182849499	1.38641563807714
HOXA11	6.85939079566343	6.40641914895591	5.13230117335853	3.77990509330455	1.38510474708734
PARP14	10.9335299958464	10.5412122080461	10.3571497821472	7.88889203707193	1.38193479282632
MGC12916	4.89203802957245	4.19394603263084	3.07445098166983	1.73426047984155	1.38027614795612
KCNJ2-AS1	4.02857591650812	2.98095783154602	2.10049705135743	0.775922884239348	1.37800068151284
ASPH	11.7120110622867	11.1916908709956	10.8707244938602	8.59187703766098	1.3774653545305
SMAD9	6.09732617036114	5.52649114632062	3.71706046498953	3.26211992623866	1.37350825765711
LOC101927640	2.53407492372511	1.47418761875669	0.0717494846242078	-0.494584986079379	1.37000065507475
MROH9	3.4066418150369	2.34648671653502	1.41818909655892	0.1844400332075	1.36987762387703
TET1	7.45062073669496	6.61707988861205	4.92370087818573	4.58241740071715	1.36719186101346
GOLIM4	8.09521800541012	7.74723391313915	7.17112119004114	5.04827993066567	1.3656986296919
STAT4	5.12034263982926	4.35140322681802	3.39474574939099	1.95136696944871	1.36534699853273
AQP1	5.05754987477387	3.6008357004412	2.34284433635077	2.0829389242558	1.36302532293379
SLC17A9	6.21248560407481	5.6645450640768	4.14990856737544	3.24781262591213	1.36296995618522
GSTM1	1.97206013339356	1.20187503879604	-0.34024354175611	-0.98515358626117	1.36205051419335
DNAH7	4.28697021933401	3.19501793157904	1.57377765454525	1.45949561165939	1.36020539176825
CCPG1	6.03021896565347	5.44739149805674	4.81530879631135	2.89883687129482	1.35980305756134
TCF21	2.09878150726805	1.72213133773253	-0.0553304390441679	-0.696206830789923	1.35439026416773
PDE8B	6.48236876476992	5.88387537332796	4.63330023618022	3.4402773461313	1.35369808520732
SNED1	7.7058484410692	6.59593424572278	5.33910560120349	4.65223432672271	1.35361614804367
IFI44	8.29064544842698	7.63824480754682	7.46116325461399	5.18900453661263	1.35174839476073
NGF	5.32616397801284	4.80992770871501	3.0257001531847	2.53835927444178	1.35127967170409
MAMDC2	6.36820646744732	5.80793679267028	4.69227117136156	3.31043841439945	1.34982333373761
CEP126	6.66884336568313	6.03519662688394	5.44850381974063	3.54427102909288	1.34872502720871
SPOCD1	6.92635742574417	6.24237241087566	5.48426141187543	3.79496290596172	1.34695282848407
BDKRB2	9.664800157954	8.78102115725587	7.65657017982202	6.5706688625292	1.34526733337107
FAM196B	6.56672095974457	6.06036839206406	4.2383610510392	3.82683102307857	1.3435775174766
FGF10	2.43235104983161	1.27945433520085	-0.00798157035841859	-0.567137463332875	1.34354547331426
MAN1A1	9.32518840103381	8.50977996928877	7.53680018971797	6.20502223941249	1.34259979563467
WNT16	3.54064420598616	3.17521246502127	1.37516833087097	0.794645670702257	1.34187672635704
TMEM158	7.62164261390164	6.62037243152598	5.70267952653061	4.4739893207117	1.34013316847865
FILIP1	5.07007238711602	3.77758315960779	2.28780708895896	2.2930085095478	1.33999484015495
LINC00597	3.55122467943392	3.48989757855085	1.55060148959046	0.936665101956806	1.33849913564509
FLJ32255	5.24818430280354	4.58981846509273	3.57243333245741	2.17889540175798	1.33702691753903
PLOD2	9.69466854106997	9.00030100311676	8.81742842645111	6.60697243438925	1.33644875988871
ITGA7	6.17698992897609	4.6810903927185	3.53455696892532	3.23284290495941	1.33513919761308
LOC100505795	3.35423699366737	2.8610113794782	1.80493832080106	0.338032162185617	1.33459162243329
AFF2	4.12217416993488	2.86616034463895	2.31963842426806	0.901978333616933	1.33425461033723
DCLK2	6.72144315021836	6.20195067990481	4.16204969766154	4.20672524675405	1.33192498089678
CCDC144B	6.53684408468502	6.43738008773736	6.06598038769811	3.71501784637285	1.33136921401011
FAM162B	2.14286870851977	1.9836215806731	0.0906039119585528	-0.490989892250437	1.32978164751673
SPDL1	7.2851752307825	6.80580845773993	6.16397885532305	4.25707114806761	1.3291787021641
LOC100133669	5.00435343365441	4.2907321700034	4.13011195461869	1.92917216902663	1.32844500932245
ZNF25	7.24970528703815	6.54818752233912	5.48383493511304	4.2036904768109	1.32780878890333
EMILIN2	8.21421261723487	7.49278999328059	5.87875515896297	5.40257219989009	1.32542455647571
FMO1	3.11348011706665	2.20873532903517	1.3914693617748	-0.00229980318674383	1.32259722977886
RGS17	3.26101715447034	2.45502885208865	1.32236313718219	0.237005784695897	1.32076997236005
ADAMTS2	9.52458704211554	9.0596715939519	7.0643167676105	6.99799958546358	1.31937645297256
TMEM178A	3.35104803570449	2.07352949808828	1.974228209744	0.147429312238617	1.31807233792939
LOC727896	4.023053903122	3.25424725874473	2.5918699422121	0.929767780033427	1.31695046665971
FILIP1L	8.18100327402185	7.44012394754256	6.34167907374419	5.16543879092304	1.31624338388045
TRPS1	9.73746608428177	8.86301296348929	7.52183489329358	6.81525232215744	1.31353100129915
CDC42P3	3.30075715513627	2.88747957440886	2.00808973919892	0.33673579860236	1.31340062102737
LOC101927476	3.20553234203172	2.17498259518515	1.05734128627507	0.192435825823195	1.31285894940379
ADAMTS9-AS2	4.41933507752637	3.53969834687106	1.86914588242951	1.73564681492794	1.30838889054749
FAM114A1	10.4779589197835	9.59842241168868	8.23072451805965	7.58490293861513	1.3081591246448
FSTL5	2.25554195822723	0.521683969015857	-0.229750742977692	-0.735853012636247	1.30810231834411
LAMB1	11.3357957050497	10.9964052157173	10.443932258303	8.4157587097834	1.30753180540646
TWSG1	10.183596789907	8.99304056589417	7.87196526311953	7.20857934694475	1.30680863730144
LTBP2	10.9197171560612	10.3497439495479	8.81485743516361	8.11928935232508	1.30423410043701
CACNA2D3	4.15491641094855	3.18008768119997	2.60719480841807	1.04051760415245	1.30402124726116
CPT1C	6.75660180420989	5.86083810249511	4.18774596018457	4.09616159976029	1.30387445744035
SSPN	6.55020038463026	5.5858375064236	4.07779470811311	3.78133224715849	1.30152918573533
SLC46A3	5.63164259138923	5.46514418653693	4.04351659377672	2.86966258846431	1.30108552126955
FZD2	8.02612313013449	7.01221916659992	6.23256000746068	4.94571367196731	1.29961786714408
UTRN	10.7360975251139	10.0718951359802	9.22192115745532	7.72554460357859	1.2994961573476
HLX	3.8495445855359	2.94635606533649	1.81045126238587	0.880061900244289	1.29797772724305
LINC01474	2.46643410239646	1.91689318833418	0.459210522387756	-0.350004207454964	1.29684737942317
ABCA8	4.56445311310255	4.09626371290636	2.18222542461761	2.04901467521734	1.29402978147531
PCDHB8	2.81229430230542	1.65774125907708	0.521680558295517	-0.124579543915527	1.29389867979303
RNF175	2.99998488803802	1.86801626960576	1.43742089360226	-0.114415274665373	1.28925334535051
ROBO1	10.0210566979918	9.0488998606225	8.06398272125327	7.02353999989913	1.28824813912431
LHFP	8.54910584354213	7.62778073018065	6.79156618736929	5.51956817671553	1.28704046665066
FOXF1	4.43275701387215	4.02015455099029	2.929247598486	1.56432222828271	1.28267010295622
CERKL	3.0249199141276	1.55368227008456	1.2806426417059	-0.104066343009627	1.28250076286276
SLC9A9	7.01597971490565	5.48600341130658	4.61411233812149	4.08523510731547	1.2813116765768
CCDC85A	4.62570484720599	3.59140627716924	2.14863459133151	1.89687180273533	1.28025394920093
ANGPTL1	6.22714831858758	5.66839790079721	4.61357330444741	3.32703961979697	1.27724440597889
MIR137HG	2.59343501348182	1.94894830397503	0.648881516837742	-0.246349257960936	1.27710510220646
STAT1	12.2438455199664	11.4047635271602	10.355167969321	9.3097499988827	1.27356812602179
UBL4B	2.85821388024387	2.07806884016267	1.71406850068026	-0.144696715214246	1.2735566361764
CLEC12A	1.63835280868321	0.154680293815419	-0.669298170905703	-1.30892564230633	1.27289674860743
PURG	2.67797496448858	2.29113142954769	0.920974051046219	-0.0795740507796057	1.26949625581542
GCC2	8.67147404349508	8.56719342282936	8.20245987221791	5.97738498369815	1.26754556711915
ROCK2	9.81356360511706	9.27215434481067	8.10479270382151	6.98088336404375	1.26203960056147
RIMS1	1.88903574319064	0.828059275094772	-0.332992419434435	-0.9565420373955	1.26101976374574
TOP1P1	3.4037835880948	1.75901311598561	1.15071558161492	0.453264487766556	1.25991374400112
MEGF6	8.73215627943655	8.5560032086491	7.17687822185239	6.05709999585661	1.25851275098153
ZNF117	5.13703188597191	4.47955963629654	3.00903394827873	2.42978351847283	1.25795461291989
LINC00908	2.81739687113606	1.07115912229946	0.599060763134995	-0.14083361031179	1.25700490165369
KIAA1107	5.1373002588379	5.08620008592051	4.96733158411733	2.55384867651711	1.25689948494172
KIAA0754	9.39440879456505	8.61076909219818	7.22787292234561	6.64758244021552	1.25685668038879
SLC22A4	6.80413728385638	5.70556519270476	4.98571272585202	3.81827460674392	1.25405573809609
SGCB	9.82041961341613	8.9150010971489	7.52770012208152	7.101016500715	1.25395047978973
NOG	3.85863575937441	3.20372729436896	2.33036813855913	0.961053984500369	1.25259225218444
ANTXR2	9.8848577562054	9.01910801915293	7.58090340323542	7.20043790771893	1.25115232470818
RND3	12.7854333998483	12.1039392502137	11.1626893449136	9.89852169369862	1.2509972547301
CYP2A6	4.17230858716365	3.2366492304222	1.80718901331371	1.50094106138857	1.25017600949613
PEAK1	11.0298997951278	10.141386306546	8.68509841097595	8.37210541757229	1.24834939742676
DNM3	6.15102625285322	5.02268734391019	4.24374342729014	3.19969492450696	1.2463722471773
GDF6	2.57189630030023	2.73871608553035	1.3869379440106	0.0498592703963793	1.24624972158834
